nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-004932,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-10-21 17:46:20.354325,1,1
NFT-004933,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2025-01-19 17:46:20.354325,2,1
NFT-004934,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-07-22 17:46:20.354325,1,1
NFT-004935,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-07-02 17:46:20.354325,2,1
NFT-004936,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-10-26 17:46:20.354325,1,1
NFT-004937,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-07-15 17:46:20.354325,2,1
NFT-004938,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-08-25 17:46:20.354325,2,1
NFT-004939,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-05-10 17:46:20.354325,0,1
NFT-004940,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,transferred,2024-09-07 17:46:20.354325,0,1
NFT-004941,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2025-01-12 17:46:20.354325,0,1
NFT-004942,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2024-07-06 17:46:20.354325,1,1
NFT-004943,BP4,Hypertension,Calcium Channel Blockers,Hospital B,transferred,2025-02-17 17:46:20.354325,2,1
NFT-004944,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-12-21 17:46:20.354325,1,1
NFT-004945,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-10-04 17:46:20.354325,0,1
NFT-004946,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-11-15 17:46:20.354325,1,1
NFT-004947,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-06-26 17:46:20.354325,0,1
NFT-004948,BP4,Hypertension,Calcium Channel Blockers,Admin Team,transferred,2024-06-01 17:46:20.354325,2,1
NFT-004949,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-09-17 17:46:20.354325,1,1
NFT-004950,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-01-25 17:46:20.354325,0,1
NFT-004951,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-12-17 17:46:20.354325,0,1
NFT-004952,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-02-08 17:46:20.354325,1,1
NFT-004953,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-04-05 17:46:20.354325,2,1
NFT-004954,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-08-07 17:46:20.354325,1,1
NFT-004955,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-08-12 17:46:20.354325,0,1
NFT-004956,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-01-31 17:46:20.354325,1,1
NFT-004957,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-01-22 17:46:20.354325,2,1
NFT-004958,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-07-12 17:46:20.354325,0,1
NFT-004959,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-07-08 17:46:20.354325,1,1
NFT-004960,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-02-12 17:46:20.354325,1,1
NFT-004961,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-09-04 17:46:20.354325,2,1
NFT-004962,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-02-08 17:46:20.354325,1,1
NFT-004963,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2024-11-13 17:46:20.354325,0,1
NFT-004964,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-09-29 17:46:20.354325,0,1
NFT-004965,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-10-02 17:46:20.354325,2,1
NFT-004966,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-12-15 17:46:20.354325,0,1
NFT-004967,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-07-27 17:46:20.354325,1,1
NFT-004968,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-03-30 17:46:20.354325,1,1
NFT-004969,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2025-03-02 17:46:20.354325,0,1
NFT-004970,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-07-22 17:46:20.354325,0,1
NFT-004971,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-07-05 17:46:20.354325,1,1
NFT-004972,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-12-13 17:46:20.354325,1,1
NFT-004973,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-01-09 17:46:20.354325,0,1
NFT-004974,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2025-05-26 17:46:20.354325,0,1
NFT-004975,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-01-02 17:46:20.354325,2,1
NFT-004976,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,transferred,2024-11-07 17:46:20.354325,0,1
NFT-004977,BP4,Hypertension,Calcium Channel Blockers,Hospital A,transferred,2024-06-14 17:46:20.354325,0,1
NFT-004978,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-06-15 17:46:20.354325,0,1
NFT-004979,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,transferred,2024-10-06 17:46:20.354325,1,1
NFT-004980,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-10-06 17:46:20.354325,2,1
NFT-004981,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-06-02 17:46:20.354325,1,1
NFT-004982,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-06-07 17:46:20.354325,2,1
NFT-004983,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2025-03-31 17:46:20.354325,0,1
NFT-004984,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2025-01-27 17:46:20.354325,1,1
NFT-004985,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-12-10 17:46:20.354325,1,1
NFT-004986,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2025-04-28 17:46:20.354325,1,1
NFT-004987,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-02-07 17:46:20.354325,1,1
NFT-004988,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-12-15 17:46:20.354325,2,1
NFT-004989,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-09-06 17:46:20.354325,0,1
NFT-004990,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2024-09-01 17:46:20.354325,0,1
NFT-004991,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-01-09 17:46:20.354325,1,1
NFT-004992,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-12-25 17:46:20.354325,2,1
NFT-004993,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,transferred,2025-05-09 17:46:20.354325,1,1
NFT-004994,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2025-04-03 17:46:20.354325,0,1
NFT-004995,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2025-01-22 17:46:20.354325,2,1
NFT-004996,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-05-15 17:46:20.354325,2,1
NFT-004997,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,transferred,2025-01-08 17:46:20.354325,2,1
NFT-004998,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-03-19 17:46:20.354325,2,1
NFT-004999,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,transferred,2025-03-13 17:46:20.354325,0,1
NFT-005000,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-12-19 17:46:20.354325,1,1
NFT-005001,BP4,Hypertension,Calcium Channel Blockers,Hospital B,transferred,2025-01-02 17:46:20.354325,2,1
NFT-005002,BP4,Hypertension,Calcium Channel Blockers,Hospital B,transferred,2024-10-22 17:46:20.354325,0,1
NFT-005003,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2024-09-05 17:46:20.355322,2,1
NFT-005004,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2025-03-29 17:46:20.355322,0,1
NFT-005005,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2025-03-07 17:46:20.355322,1,1
NFT-005006,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-02-03 17:46:20.355322,1,1
NFT-005007,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2025-03-19 17:46:20.355322,0,1
NFT-005008,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-06-22 17:46:20.355322,2,1
NFT-005009,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-05-03 17:46:20.355322,2,1
NFT-005010,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-02-27 17:46:20.355322,0,1
NFT-005011,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-04-30 17:46:20.355322,2,1
NFT-005012,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-03-24 17:46:20.355322,2,1
NFT-005013,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-08-08 17:46:20.355322,2,1
NFT-005014,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-03-31 17:46:20.355322,2,1
NFT-005015,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-02-22 17:46:20.355322,0,1
NFT-005016,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-04-29 17:46:20.355322,2,1
NFT-005017,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-01-07 17:46:20.355322,0,1
NFT-005018,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-01-25 17:46:20.355322,1,1
NFT-005019,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-07-08 17:46:20.355322,2,1
NFT-005020,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-08-19 17:46:20.355322,0,1
NFT-005021,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-12-14 17:46:20.355322,1,1
NFT-005022,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2025-01-19 17:46:20.355322,1,1
NFT-005023,BP4,Hypertension,Calcium Channel Blockers,Admin Team,transferred,2024-11-05 17:46:20.355322,1,1
NFT-005024,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2025-01-07 17:46:20.355322,0,1
NFT-005025,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-05-26 17:46:20.355322,1,1
NFT-005026,BP4,Hypertension,Calcium Channel Blockers,Hospital B,transferred,2025-04-13 17:46:20.355322,2,1
NFT-005027,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,transferred,2024-08-23 17:46:20.355322,0,1
NFT-005028,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-09-18 17:46:20.355322,0,1
NFT-005029,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-11-20 17:46:20.355322,1,1
NFT-005030,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2024-09-22 17:46:20.355322,2,1
NFT-005031,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-06-19 17:46:20.355322,0,1
NFT-005032,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-12-30 17:46:20.355322,1,1
NFT-005033,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,transferred,2024-12-23 17:46:20.355322,2,1
NFT-005034,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-03-19 17:46:20.355322,0,1
NFT-005035,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2025-04-20 17:46:20.355322,1,1
NFT-005036,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2025-02-22 17:46:20.355322,0,1
NFT-005037,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2025-04-03 17:46:20.355322,2,1
NFT-005038,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,transferred,2025-04-10 17:46:20.355322,0,1
NFT-005039,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-12-17 17:46:20.355322,0,1
NFT-005040,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-11-20 17:46:20.355322,2,1
NFT-005041,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-07-07 17:46:20.355322,1,1
NFT-005042,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-02-27 17:46:20.355322,1,1
NFT-005043,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-03-15 17:46:20.355322,2,1
NFT-005044,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2025-05-17 17:46:20.355322,2,1
NFT-005045,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-01-29 17:46:20.355322,1,1
NFT-005046,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-07-05 17:46:20.355322,0,1
NFT-005047,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-11-17 17:46:20.355322,0,1
NFT-005048,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-05-14 17:46:20.355322,0,1
NFT-005049,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-06-23 17:46:20.355322,2,1
NFT-005050,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-10-29 17:46:20.355322,0,1
NFT-005051,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-12-07 17:46:20.355322,2,1
NFT-005052,BP4,Hypertension,Calcium Channel Blockers,Hospital C,transferred,2024-10-16 17:46:20.355322,0,1
NFT-005053,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2024-06-26 17:46:20.355322,2,1
NFT-005054,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,transferred,2024-06-17 17:46:20.355322,2,1
NFT-005055,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2024-08-04 17:46:20.355322,0,1
NFT-005056,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-01-18 17:46:20.355322,1,1
NFT-005057,BP4,Hypertension,Calcium Channel Blockers,Hospital B,transferred,2024-11-16 17:46:20.355322,0,1
NFT-005058,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-04-11 17:46:20.355322,0,1
NFT-005059,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-02-23 17:46:20.355322,2,1
NFT-005060,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-01-11 17:46:20.355322,1,1
NFT-005061,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-01-03 17:46:20.355322,2,1
NFT-005062,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2025-03-12 17:46:20.355322,0,1
NFT-005063,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-06-10 17:46:20.355322,0,1
NFT-005064,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-09-23 17:46:20.355322,0,1
NFT-005065,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-08-18 17:46:20.355322,2,1
NFT-005066,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-04-03 17:46:20.355322,1,1
NFT-005067,BP4,Hypertension,Calcium Channel Blockers,Hospital C,transferred,2025-05-14 17:46:20.355322,2,1
NFT-005068,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-03-18 17:46:20.355322,1,1
NFT-005069,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,transferred,2024-08-04 17:46:20.355322,0,1
NFT-005070,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2024-10-08 17:46:20.355322,1,1
NFT-005071,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-05-24 17:46:20.355322,0,1
NFT-005072,BP4,Hypertension,Calcium Channel Blockers,Hospital A,active,2024-10-30 17:46:20.355322,2,1
NFT-005073,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-10-11 17:46:20.355322,2,1
NFT-005074,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-03-18 17:46:20.355322,2,1
NFT-005075,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-02-25 17:46:20.355322,0,1
NFT-005076,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2024-07-29 17:46:20.355322,0,1
NFT-005077,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-09-01 17:46:20.355322,0,1
NFT-005078,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,active,2025-03-03 17:46:20.355322,1,1
NFT-005079,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-05-13 17:46:20.355322,2,1
NFT-005080,BP4,Hypertension,Calcium Channel Blockers,Admin Team,transferred,2025-01-26 17:46:20.355322,0,1
NFT-005081,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-06-05 17:46:20.355322,0,1
NFT-005082,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-07-24 17:46:20.355322,2,1
NFT-005083,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,transferred,2024-06-17 17:46:20.355322,2,1
NFT-005084,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2025-04-03 17:46:20.355322,2,1
NFT-005085,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-10-31 17:46:20.355322,0,1
NFT-005086,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-04-21 17:46:20.355322,1,1
NFT-005087,BP4,Hypertension,Calcium Channel Blockers,Hospital B,active,2024-09-17 17:46:20.355322,0,1
NFT-005088,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-01-01 17:46:20.355322,2,1
NFT-005089,BP4,Hypertension,Calcium Channel Blockers,Dr. Smith,transferred,2024-10-16 17:46:20.355322,1,1
NFT-005090,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,active,2024-12-26 17:46:20.355322,1,1
NFT-005091,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-01-29 17:46:20.355322,1,1
NFT-005092,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-09-14 17:46:20.355322,2,1
NFT-005093,BP4,Hypertension,Calcium Channel Blockers,Hospital C,active,2025-05-16 17:46:20.355322,0,1
NFT-005094,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-06-16 17:46:20.355322,0,1
NFT-005095,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2025-02-21 17:46:20.355322,0,1
NFT-005096,BP4,Hypertension,Calcium Channel Blockers,Admin Team,active,2024-11-09 17:46:20.355322,1,1
NFT-005097,BP4,Hypertension,Calcium Channel Blockers,Ministry of Health,transferred,2024-06-13 17:46:20.355322,1,1
NFT-005098,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2025-02-11 17:46:20.355322,1,1
NFT-005099,BP4,Hypertension,Calcium Channel Blockers,Hospital B,transferred,2024-10-04 17:46:20.355322,1,1
NFT-005100,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2024-09-04 17:46:20.355322,2,1
NFT-005101,BP4,Hypertension,Calcium Channel Blockers,Dr. Williams,active,2025-03-11 17:46:20.355322,1,1
NFT-005102,BP4,Hypertension,Calcium Channel Blockers,Dr. Johnson,active,2024-07-05 17:46:20.355322,2,1
NFT-005103,BP5,Hypertension,Beta Blockers,Hospital A,transferred,2024-09-26 17:46:20.355322,2,1
NFT-005104,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-09-06 17:46:20.355322,2,1
NFT-005105,BP5,Hypertension,Beta Blockers,Hospital B,active,2025-03-11 17:46:20.355322,1,1
NFT-005106,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-06-23 17:46:20.355322,0,1
NFT-005107,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2024-07-15 17:46:20.355322,0,1
NFT-005108,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-12-28 17:46:20.355322,2,1
NFT-005109,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-01-15 17:46:20.355322,2,1
NFT-005110,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2024-06-08 17:46:20.355322,1,1
NFT-005111,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-04-23 17:46:20.355322,2,1
NFT-005112,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-10-31 17:46:20.355322,1,1
NFT-005113,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-11-23 17:46:20.355322,0,1
NFT-005114,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-07-06 17:46:20.355322,1,1
NFT-005115,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-11-13 17:46:20.355322,1,1
NFT-005116,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-09-22 17:46:20.355322,2,1
NFT-005117,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-12-11 17:46:20.355322,0,1
NFT-005118,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-05-26 17:46:20.355322,0,1
NFT-005119,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-12-27 17:46:20.355322,1,1
NFT-005120,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-12-03 17:46:20.355322,0,1
NFT-005121,BP5,Hypertension,Beta Blockers,Hospital C,active,2025-04-17 17:46:20.355322,1,1
NFT-005122,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-06-14 17:46:20.355322,0,1
NFT-005123,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-08-25 17:46:20.355322,1,1
NFT-005124,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-09-06 17:46:20.355322,0,1
NFT-005125,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-10-13 17:46:20.355322,1,1
NFT-005126,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-08-12 17:46:20.355322,1,1
NFT-005127,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-10-28 17:46:20.356319,0,1
NFT-005128,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-07-12 17:46:20.356319,1,1
NFT-005129,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-05-28 17:46:20.356319,2,1
NFT-005130,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2025-03-23 17:46:20.356319,1,1
NFT-005131,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-10-03 17:46:20.356319,2,1
NFT-005132,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-12-19 17:46:20.356319,0,1
NFT-005133,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-11-04 17:46:20.356319,2,1
NFT-005134,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-09-10 17:46:20.356319,1,1
NFT-005135,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-07-27 17:46:20.356319,1,1
NFT-005136,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-02-20 17:46:20.356319,1,1
NFT-005137,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-07-31 17:46:20.356319,2,1
NFT-005138,BP5,Hypertension,Beta Blockers,Hospital C,active,2025-02-03 17:46:20.356319,1,1
NFT-005139,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-03-18 17:46:20.356319,0,1
NFT-005140,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-01-25 17:46:20.356319,1,1
NFT-005141,BP5,Hypertension,Beta Blockers,Dr. Williams,active,2024-09-19 17:46:20.356319,1,1
NFT-005142,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-10-25 17:46:20.356319,1,1
NFT-005143,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2024-08-16 17:46:20.356319,1,1
NFT-005144,BP5,Hypertension,Beta Blockers,Hospital C,active,2024-08-04 17:46:20.356319,0,1
NFT-005145,BP5,Hypertension,Beta Blockers,Hospital C,transferred,2024-06-23 17:46:20.356319,1,1
NFT-005146,BP5,Hypertension,Beta Blockers,Hospital A,active,2025-01-09 17:46:20.356319,1,1
NFT-005147,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-11-16 17:46:20.356319,0,1
NFT-005148,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-01-21 17:46:20.356319,0,1
NFT-005149,BP5,Hypertension,Beta Blockers,Dr. Johnson,active,2025-01-03 17:46:20.356319,1,1
NFT-005150,BP5,Hypertension,Beta Blockers,Hospital B,active,2025-03-13 17:46:20.356319,2,1
NFT-005151,BP5,Hypertension,Beta Blockers,Dr. Johnson,transferred,2024-09-06 17:46:20.356319,2,1
NFT-005152,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-09-11 17:46:20.356319,1,1
NFT-005153,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2024-06-13 17:46:20.356319,2,1
NFT-005154,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-01-28 17:46:20.356319,2,1
NFT-005155,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2024-06-11 17:46:20.356319,2,1
NFT-005156,BP5,Hypertension,Beta Blockers,Dr. Johnson,transferred,2025-01-20 17:46:20.356319,1,1
NFT-005157,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-10-04 17:46:20.356319,1,1
NFT-005158,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-04-08 17:46:20.356319,2,1
NFT-005159,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-11-28 17:46:20.356319,1,1
NFT-005160,BP5,Hypertension,Beta Blockers,Hospital B,active,2025-03-20 17:46:20.356319,1,1
NFT-005161,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-10-12 17:46:20.356319,2,1
NFT-005162,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2025-01-30 17:46:20.356319,0,1
NFT-005163,BP5,Hypertension,Beta Blockers,Admin Team,active,2024-07-24 17:46:20.356319,0,1
NFT-005164,BP5,Hypertension,Beta Blockers,Hospital B,transferred,2024-11-15 17:46:20.356319,1,1
NFT-005165,BP5,Hypertension,Beta Blockers,Hospital A,active,2024-11-27 17:46:20.356319,1,1
NFT-005166,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2025-05-05 17:46:20.356319,0,1
NFT-005167,BP5,Hypertension,Beta Blockers,Ministry of Health,active,2025-01-30 17:46:20.356319,2,1
NFT-005168,BP5,Hypertension,Beta Blockers,Ministry of Health,transferred,2024-12-29 17:46:20.356319,0,1
NFT-005169,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2024-11-27 17:46:20.356319,0,1
NFT-005170,BP5,Hypertension,Beta Blockers,Dr. Smith,active,2025-05-13 17:46:20.356319,2,1
NFT-005171,BP5,Hypertension,Beta Blockers,Dr. Smith,transferred,2025-03-27 17:46:20.356319,0,1
NFT-005172,BP5,Hypertension,Beta Blockers,Admin Team,active,2025-02-26 17:46:20.356319,1,1
NFT-005173,BP5,Hypertension,Beta Blockers,Hospital B,active,2024-11-03 17:46:20.356319,2,1
